SeqNum,MGEMLE,MGEMOM,MAANTH,AWAPAR,APERSA,AMOTSC,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_36,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
2729,6,3,0,0,0,0,0,0.5484896444,,0,0,0,30,0,17,30,0,17,0,30,17,5.5,0,0,5.5,43,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2731,2,9,0,0,0,0,0,0.2911790015,,0,0,0,69,0,30,17,17,30,30,30,56,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2733,9,0,5,0,0,0,0,0.4694926829,,0,0,0,5.5,0,5.5,0,30,43,30,0,69,0,5.5,43,69,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2736,3,5,3,0,0,0,0,0.1046252405,,0,0,0,30,17,17,17,43,30,43,17,17,17,17,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2739,3,2,2,0,0,0,0,0.1176909325,,0,0,0,17,0,0,17,5.5,56,5.5,30,0,0,0,0,43,5.5,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2740,1,4,4,0,0,0,0,0.2260483532,,0,0,0,43,0,5.5,69,17,56,17,82,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2741,3,5,1,0,0,0,0,0.346263494,,0,0,0,30,0,5.5,5.5,5.5,30,5.5,30,30,5.5,5.5,0,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2742,7,4,4,0,0,0,0,0.4346960855,,0,0,0,0,0,0,5.5,5.5,69,17,69,0,0,5.5,0,17,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2744,3,5,0,0,0,0,0,0.2529521064,,0,0,0,0,0,0,0,0,56,0,100,0,0,17,0,0,0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2745,2,2,3,0,0,0,1,0.2538846639,,0,0,0,17,5.5,5.5,30,17,43,17,30,17,5.5,17,0,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2747,6,2,3,0,0,0,0,0.0208401149,,0,0,0,0,0,0,0,0,82,17,56,30,0,0,0,43,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2749,3,4,2,0,0,0,0,0.183039114,,0,0,0,30,0,0,0,0,30,0,56,0,0,0,0,0,30,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2750,7,2,3,0,0,0,0,0.4288073543,,0,0,0,5.5,5.5,17,17,17,5.5,5.5,43,17,0,0,5.5,56,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2751,6,2,3,0,0,0,0,0.6518429716,,0,0,0,0,0,5.5,43,43,43,30,5.5,30,17,0,5.5,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2753,4,0,4,0,0,0,0,0.4709968336,,350,0,0,0,17,0,17,30,69,17,43,0,0,0,0,43,17,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2755,2,5,1,0,0,0,0,0.5771703658,,0,0,0,30,0,5.5,30,30,56,30,17,17,0,43,0,56,5.5,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2756,2,7,0,0,0,0,0,0.2148669046,,0,0,0,56,17,5.5,17,5.5,43,17,43,17,0,17,5.5,17,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2757,6,4,3,0,0,0,0,0.1888723849,,0,0,0,30,0,0,30,30,100,0,30,30,0,0,0,56,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2758,3,4,2,0,0,0,0,0.5364332835,,0,0,0,17,5.5,5.5,5.5,5.5,56,5.5,56,17,5.5,17,5.5,5.5,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2759,3,2,4,0,0,0,0,0.3598519901,,0,0,0,17,0,17,17,17,56,0,43,17,0,0,0,56,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2760,1,3,3,0,0,0,1,0.6869416291,,0,0,0,5.5,5.5,5.5,30,17,56,5.5,17,30,0,17,0,56,17,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2761,9,1,2,0,0,0,0,0.4294261064,,0,0,0,5.5,0,0,5.5,0,43,0,100,0,0,17,0,100,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2762,5,7,0,0,0,0,0,0.5161197509,,0,0,0,17,0,0,17,5.5,30,5.5,17,5.5,0,5.5,0,5.5,30,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2763,6,1,4,0,0,0,1,0.0607176144,,0,0,0,17,0,5.5,17,17,30,17,30,30,0,17,0,56,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2764,6,1,4,0,0,0,0,0.0159561173,,0,0,0,30,0,0,30,30,82,0,5.5,56,43,0,0,69,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2765,2,2,4,0,0,0,0,0.1212008526,,0,0,0,0,0,0,43,30,5.5,30,43,5.5,0,5.5,0,69,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2767,3,5,4,0,0,0,0,0.1601289023,,0,0,0,43,0,0,0,17,100,0,56,0,17,0,0,30,56,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2768,5,4,1,0,0,0,0,0.542547331,,0,0,0,17,5.5,0,17,5.5,56,5.5,56,5.5,5.5,5.5,5.5,30,30,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2769,9,0,5,0,0,0,0,0.0534655466,,0,0,0,5.5,0,5.5,0,0,56,17,82,0,0,5.5,0,0,69,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2771,5,3,1,0,0,0,0,0.4005312474,,0,0,0,43,0,0,0,5.5,100,5.5,69,5.5,5.5,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2772,0,2,0,0,0,0,0,0.2599611782,,0,0,0,100,0,17,17,5.5,56,17,17,17,17,17,0,5.5,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2774,6,1,4,0,0,0,0,0.2548247381,,0,0,0,0,0,0,0,0,43,0,56,17,0,0,0,43,30,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2775,6,1,4,0,0,0,0,0.2404453648,,0,0,0,5.5,5.5,5.5,43,30,56,43,17,30,0,5.5,5.5,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2776,2,4,3,0,0,0,0,0.2994642897,,0,0,0,43,0,17,5.5,0,69,0,82,5.5,5.5,17,0,43,82,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2778,3,3,3,0,0,0,0,0.6119333332,,0,0,0,17,5.5,17,5.5,17,43,5.5,56,17,0,17,0,30,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2779,4,2,0,0,0,0,0,0.1833875054,,0,0,0,17,0,0,0,0,43,0,30,17,17,17,0,0,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2781,7,1,4,0,0,0,0,0.0757880872,,0,0,0,0,0,0,5.5,5.5,43,30,30,30,0,0,0,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2782,4,0,3,0,0,0,0,0.5308743783,,0,0,0,17,0,5.5,30,0,56,0,0,30,0,0,0,56,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2783,5,0,5,0,0,0,0,0.4585149477,,0,0,0,17,0,0,5.5,5.5,69,5.5,56,17,5.5,5.5,0,17,43,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2784,5,0,5,1,0,0,0,0.3698393844,,0,0,0,17,0,0,5.5,5.5,69,5.5,56,17,5.5,5.5,0,17,43,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2785,6,1,4,0,0,0,1,0.6032441378,,0,0,0,5.5,0,5.5,30,17,43,5.5,17,56,0,17,0,82,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2786,7,2,4,0,0,0,0,0.2019517344,,0,0,0,43,0,0,0,0,82,5.5,30,17,0,0,0,43,30,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2787,9,0,0,0,0,0,0,0.6742364884,,0,0,0,0,0,0,0,0,56,0,56,0,0,0,0,56,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2788,1,4,2,0,0,0,0,0.507469909,,0,0,0,5.5,0,5.5,5.5,5.5,56,5.5,43,43,0,5.5,0,56,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2789,3,2,1,1,0,0,0,0.4510200766,,150,0,0,5.5,0,0,5.5,5.5,30,0,30,43,56,17,0,30,17,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2791,4,0,3,0,0,0,0,0.1048145914,,0,0,0,0,0,5.5,82,56,43,30,0,0,0,17,0,69,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2794,4,3,3,0,0,0,0,0.1648546877,,0,0,0,5.5,0,5.5,30,30,43,17,30,30,17,5.5,0,30,5.5,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2799,8,1,3,0,0,0,0,0.3367541196,,0,0,0,0,0,5.5,5.5,30,5.5,0,0,69,69,56,0,69,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2804,3,4,1,0,0,0,0,0.3894824513,,0,0,0,43,5.5,0,17,17,56,17,30,43,5.5,5.5,0,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2805,2,0,3,0,0,0,0,0.2048727135,,0,0,0,17,0,0,0,0,30,17,43,5.5,0,30,0,43,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2806,5,2,2,1,0,0,0,0.5589007533,,0,0,0,5.5,5.5,0,30,17,69,17,30,17,5.5,0,0,17,30,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2807,5,3,0,0,0,0,0,0.3490140118,,0,0,0,30,0,5.5,0,0,56,0,56,5.5,5.5,17,0,5.5,69,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2808,9,9,0,0,0,0,0,0.3661635725,,0,0,0,30,0,0,0,0,69,0,43,56,0,5.5,0,56,56,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2809,2,4,5,0,0,0,0,0.057561419,,0,0,0,30,5.5,5.5,17,30,43,17,69,0,0,17,0,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2810,9,0,4,0,0,0,1,0.2831356168,,0,0,0,0,0,17,17,0,30,17,43,43,0,30,0,30,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2811,3,5,2,0,0,0,0,0.1573409122,,0,0,0,56,0,0,17,5.5,56,5.5,43,17,5.5,5.5,5.5,30,17,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2812,7,1,6,0,0,0,0,0.4881236919,,0,0,0,17,5.5,5.5,17,17,56,17,17,30,0,5.5,5.5,56,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2816,7,2,4,0,0,0,0,0.4286829063,,0,0,0,30,0,30,30,30,56,0,56,17,0,0,0,43,30,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2817,5,3,1,0,0,0,0,0.4050580223,,0,0,0,56,0,0,5.5,5.5,69,0,56,17,0,0,0,5.5,56,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2819,3,3,1,0,0,0,0,0.425194455,,0,0,0,17,0,5.5,30,30,56,0,43,5.5,0,30,0,43,43,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2820,3,0,2,0,0,0,0,0.2891934944,,0,0,0,43,0,0,17,17,43,17,17,43,0,17,0,56,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2823,0,5,0,0,0,0,0,0.3524090961,,0,0,0,43,0,0,0,0,56,30,17,17,0,0,0,30,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2825,9,4,0,0,0,0,0,0.2334375373,,0,0,0,30,5.5,5.5,17,0,56,0,43,56,5.5,5.5,0,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2826,2,2,3,0,0,0,0,0.5185107801,,0,0,0,0,17,0,69,82,100,69,0,0,0,0,5.5,30,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2827,5,2,2,0,1,0,0,0.6281327394,,0,750,3000,56,0,0,30,5.5,43,5.5,30,43,5.5,5.5,5.5,30,17,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2828,2,0,3,0,0,0,0,0.6638550291,,0,0,0,17,0,17,0,0,17,0,56,30,0,43,0,43,56,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2829,1,4,2,0,0,0,0,0.3863806098,,0,0,0,30,0,5.5,17,17,43,5.5,56,17,0,5.5,0,43,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2830,5,1,1,0,0,0,0,0.0430521248,,0,0,0,5.5,5.5,17,30,17,56,30,30,17,0,5.5,0,43,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2831,3,3,2,0,0,0,0,0.2302864735,,0,0,0,56,0,0,17,5.5,43,17,30,30,5.5,5.5,5.5,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2832,5,0,4,0,0,0,0,0.0732097188,,0,0,0,0,17,0,0,0,82,0,56,43,0,0,0,17,17,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2833,5,3,3,0,0,0,0,0.0419192743,,0,0,0,5.5,5.5,5.5,30,30,56,17,30,30,17,5.5,5.5,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2834,0,5,0,0,0,0,0,0.3595998675,,0,0,0,43,0,0,0,0,56,30,17,17,0,0,0,30,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2835,4,4,2,0,0,0,0,0.5877254333,,0,0,0,43,0,0,0,0,43,0,69,17,0,5.5,0,5.5,56,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2836,4,0,4,0,0,0,0,0.2661998394,,0,0,0,0,0,0,82,82,69,43,17,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2837,4,3,2,0,0,0,0,0.0418981007,,0,0,0,30,5.5,5.5,5.5,17,43,17,43,30,17,17,5.5,30,5.5,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2838,3,1,4,0,0,0,0,0.1115500578,,0,0,0,17,0,0,5.5,5.5,69,17,43,30,0,17,0,30,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2839,8,0,3,0,0,0,0,0.6538247772,,0,0,0,17,0,0,5.5,5.5,30,0,43,5.5,0,43,0,43,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2840,3,3,4,0,0,0,0,0.2550019567,,0,0,0,0,0,0,43,30,100,0,30,43,0,0,0,69,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2841,6,2,5,0,0,0,0,0.1854928309,,0,0,0,17,5.5,17,5.5,5.5,30,5.5,17,30,0,5.5,0,82,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2844,4,6,2,0,0,0,0,0.612731552,,0,0,0,43,0,0,0,5.5,100,0,82,0,17,0,0,30,56,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2847,4,3,2,0,0,0,0,0.1628562311,,0,0,0,17,5.5,5.5,30,5.5,43,30,43,17,5.5,17,0,17,17,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
