SeqNum,MGEMLE,MGEMOM,MAANTH,AWAPAR,APERSA,AMOTSC,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_36,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
2790,4,3,3,0,0,0,,0.9077827106,0,0,0,0,5.5,5.5,5.5,30,17,43,17,30,30,17,5.5,5.5,43,5.5,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2793,0,5,0,0,0,0,,0.8152970703,0,0,0,0,43,0,0,0,0,56,30,17,17,0,0,0,30,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2795,7,7,0,0,0,0,,0.8756274324,0,0,0,0,5.5,0,5.5,56,17,43,17,17,56,0,5.5,0,0,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2796,4,5,0,0,1,0,,0.9784205113,0,0,350,0,43,0,0,0,0,100,0,82,17,0,0,0,56,17,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2797,6,2,3,0,0,0,,0.759295937,0,0,0,0,0,0,5.5,43,43,43,30,5.5,30,17,0,5.5,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2798,5,2,4,0,0,1,,0.744871057,1,0,0,0,17,17,5.5,43,43,82,43,17,30,0,5.5,0,43,17,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2800,1,4,0,0,0,0,,0.9948187289,0,0,0,0,30,0,17,17,0,17,0,30,5.5,0,17,0,17,56,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2801,4,0,5,0,0,0,,0.8991735763,0,0,0,0,30,0,5.5,56,0,69,0,56,0,0,0,0,0,43,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2802,7,0,4,0,0,0,,0.7380083295,0,0,0,0,0,0,0,30,17,100,0,56,17,0,0,0,30,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2803,6,1,4,0,0,0,,0.8925571683,1,0,0,0,5.5,5.5,5.5,43,30,56,43,17,30,0,5.5,5.5,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2813,5,1,1,0,1,0,,0.7884016767,0,0,350,0,30,0,17,5.5,0,30,5.5,56,5.5,0,17,5.5,5.5,5.5,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2815,4,2,3,0,0,0,,0.7052869637,0,0,0,0,17,0,0,17,17,56,5.5,56,17,5.5,5.5,5.5,30,17,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2818,4,1,6,0,0,0,,0.7696512801,0,0,0,0,30,30,17,5.5,17,5.5,0,30,30,5.5,17,0,43,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2821,3,5,2,0,0,0,,0.9259322509,0,0,0,0,56,0,0,17,5.5,56,5.5,43,17,5.5,5.5,5.5,30,17,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2822,5,0,4,0,0,0,,0.8171511529,0,0,0,0,17,0,0,43,0,43,0,56,0,0,5.5,0,43,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2824,5,2,4,0,0,0,,0.7469284952,1,0,0,0,5.5,5.5,5.5,30,30,43,17,30,17,5.5,5.5,5.5,43,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2842,5,0,5,0,0,0,,0.8423344967,0,0,0,0,0,0,0,43,30,82,17,30,30,0,0,0,43,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2845,9,0,5,0,0,0,,0.9919988518,0,0,0,0,17,0,17,30,30,69,56,0,56,0,5.5,0,43,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2848,6,3,2,0,0,0,,0.7079628183,0,0,0,0,17,0,5.5,5.5,5.5,43,5.5,69,17,0,5.5,5.5,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2849,6,1,4,0,0,0,,0.8316302615,0,0,0,0,0,43,17,43,94,43,69,5.5,5.5,5.5,0,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2851,4,0,5,0,0,0,,0.7702450365,0,0,0,0,43,0,30,5.5,0,17,43,43,56,0,0,0,56,43,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2852,5,4,2,0,0,0,,0.868648325,0,0,0,0,30,0,0,17,5.5,30,0,43,17,0,5.5,0,43,5.5,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2853,6,0,7,0,0,0,,0.948923348,0,0,0,0,0,17,0,69,82,82,69,0,0,0,17,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2854,4,2,1,0,0,0,,0.7017892705,0,0,0,0,5.5,0,0,5.5,5.5,56,0,43,30,30,5.5,0,17,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2857,3,0,3,0,0,0,,0.8486050227,1,0,0,0,0,0,0,17,17,82,17,0,43,0,17,0,82,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2862,1,4,2,0,0,0,,0.7479905429,0,0,0,0,56,0,30,0,17,17,56,43,30,0,0,0,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2863,5,4,1,0,0,0,,0.9153078366,0,0,0,0,17,5.5,0,17,5.5,56,5.5,56,5.5,5.5,5.5,5.5,30,30,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2864,4,2,2,0,0,0,,0.954957745,0,0,0,0,17,0,0,17,17,56,30,56,17,0,17,0,5.5,17,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2865,4,0,4,0,0,0,,0.9177599009,0,0,0,0,0,0,0,17,17,56,17,17,56,17,0,5.5,43,30,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2866,4,3,2,0,0,0,,0.9363245889,0,0,0,0,17,5.5,5.5,5.5,5.5,56,17,56,17,5.5,5.5,0,17,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2868,4,2,3,0,0,0,,0.9729520893,0,0,0,0,5.5,5.5,0,30,30,56,17,30,30,5.5,5.5,5.5,30,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2871,4,3,2,0,0,0,,0.7713126786,0,0,0,0,30,5.5,5.5,17,17,56,17,43,17,5.5,5.5,0,17,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2877,6,3,2,0,0,0,,0.9913859717,0,0,0,0,17,0,0,43,0,100,0,69,0,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2884,3,5,0,0,0,0,,0.9101827149,0,0,0,0,0,0,0,0,0,56,0,100,0,0,17,0,0,0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2886,2,6,2,0,0,0,,0.9531014417,0,0,0,0,43,0,0,43,30,56,43,30,5.5,0,5.5,0,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2888,8,2,2,0,0,0,,0.711938586,0,0,0,0,17,0,0,5.5,5.5,56,0,56,5.5,0,5.5,0,5.5,43,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2893,9,0,5,0,0,0,,0.912074048,0,0,0,0,17,0,5.5,0,0,43,0,56,0,0,17,0,0,43,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2894,6,0,7,0,0,0,,0.9091277923,0,0,0,0,0,17,0,69,82,82,69,0,0,0,17,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2896,1,8,1,0,0,0,,0.8440926545,0,0,0,0,69,0,5.5,30,17,5.5,56,30,43,0,5.5,0,17,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2899,1,5,2,0,0,0,,0.8102917694,0,0,0,0,17,0,0,5.5,5.5,56,5.5,43,0,0,17,0,43,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2908,4,3,3,0,0,0,,0.8455485547,0,0,0,0,5.5,0,5.5,30,30,43,17,30,30,17,5.5,0,30,5.5,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2916,2,7,0,0,0,0,,0.9813141129,0,0,0,0,56,17,5.5,17,5.5,43,17,43,17,0,17,5.5,17,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2924,6,3,2,0,0,0,,0.8412991976,0,0,0,0,43,0,5.5,0,0,17,5.5,69,17,0,17,0,30,30,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2929,2,4,3,0,0,0,,0.8124809758,0,0,0,0,0,0,30,30,17,43,17,43,30,5.5,5.5,0,43,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2930,6,2,3,0,0,0,,0.8794920071,0,0,0,0,17,0,0,5.5,5.5,43,5.5,69,5.5,0,0,0,17,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2931,8,4,2,0,0,0,,0.8762191552,0,0,0,0,17,0,0,5.5,5.5,69,5.5,69,5.5,0,17,5.5,5.5,56,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2942,9,0,7,0,0,0,,0.9563129716,0,0,0,0,5.5,0,5.5,17,30,56,56,0,0,0,5.5,0,43,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2946,5,6,0,0,0,0,,0.8543547615,0,0,0,0,43,0,5.5,5.5,5.5,56,17,30,56,0,5.5,0,43,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2947,6,3,4,0,0,0,,0.9854962355,0,0,0,0,17,0,5.5,30,17,30,30,30,43,0,17,0,56,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2949,6,2,3,0,0,0,,0.7193671636,0,0,0,0,0,0,5.5,30,30,30,17,30,43,0,0,0,43,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2951,3,0,5,0,0,0,,0.9301120368,0,0,0,0,0,56,0,30,69,56,82,17,17,0,17,0,0,17,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2952,4,2,4,0,0,0,,0.9130506268,0,0,0,0,17,17,5.5,30,43,56,30,17,17,5.5,5.5,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2959,2,1,4,0,0,0,,0.987625788,0,0,0,0,30,17,5.5,43,43,56,43,17,17,0,17,5.5,30,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2965,5,1,5,0,0,0,,0.8271069116,0,0,0,0,17,5.5,17,30,30,43,30,17,30,5.5,17,0,56,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2975,3,5,1,0,0,0,,0.9958353364,0,0,0,0,30,0,0,0,0,43,0,56,17,0,5.5,0,30,43,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2977,7,1,5,0,1,0,,0.9774046275,0,0,350,0,5.5,0,0,5.5,5.5,43,0,69,17,0,17,0,17,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2984,4,2,2,0,0,0,,0.7862893929,0,0,0,0,17,17,0,43,17,94,17,30,17,0,0,0,5.5,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2985,5,2,4,0,0,0,,0.9171299021,0,0,0,0,0,0,5.5,17,17,56,17,17,43,17,0,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2986,4,0,4,0,0,0,,0.8560614669,0,0,0,0,0,0,0,30,43,69,5.5,17,17,30,0,0,82,5.5,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2989,4,5,1,0,0,0,,0.8713521356,0,0,0,0,56,0,0,5.5,5.5,69,0,43,5.5,0,0,0,5.5,56,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2992,5,2,4,0,0,0,,0.8135049501,0,0,0,0,5.5,5.5,5.5,30,30,43,17,30,17,5.5,5.5,5.5,43,17,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2994,5,1,6,0,0,0,,0.9190970538,0,0,0,0,0,0,17,17,5.5,30,5.5,43,43,0,0,0,69,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2998,3,4,2,0,0,0,,0.9616432655,0,0,0,0,17,0,17,5.5,5.5,56,5.5,30,5.5,0,5.5,0,69,17,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3001,4,5,1,0,1,0,,0.9882395025,0,0,3000,0,17,0,0,0,0,17,0,94,5.5,0,17,0,30,30,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3005,5,7,1,0,0,0,,0.7240024692,0,0,0,0,30,0,5.5,5.5,0,30,5.5,56,17,0,30,0,43,30,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3006,3,6,0,0,0,0,,0.8333437866,0,0,0,0,43,0,0,0,0,100,0,69,0,17,0,0,30,56,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3007,6,5,4,0,0,0,,0.7372611276,0,0,0,0,0,0,0,0,0,69,0,69,17,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3019,6,1,3,0,0,0,,0.9327776893,0,0,0,0,17,0,0,30,30,43,43,43,5.5,0,5.5,0,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3020,3,4,3,0,0,0,,0.9710557503,0,0,0,0,17,0,0,0,0,43,0,43,43,0,17,0,43,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3022,3,3,2,0,0,0,,0.7643928727,0,0,0,0,30,0,17,5.5,5.5,17,0,30,43,0,17,0,69,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3024,6,2,3,0,0,0,,0.8015429325,0,0,0,0,0,0,0,17,17,56,0,56,17,17,0,0,43,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3035,5,3,4,0,0,0,,0.9031650014,0,0,0,0,0,5.5,0,5.5,17,82,5.5,43,30,30,0,0,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3038,6,2,3,0,0,0,,0.7205350039,0,0,0,0,17,0,0,5.5,5.5,43,5.5,69,5.5,0,0,0,17,17,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3040,3,2,2,0,0,0,,0.881690347,0,0,0,0,0,0,30,17,5.5,56,30,30,43,0,0,0,56,5.5,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3046,2,5,2,0,2,0,,0.774658135,0,0,7500,0,30,5.5,0,17,5.5,69,17,30,17,5.5,5.5,0,43,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3053,5,1,3,0,0,0,,0.7772453645,0,0,0,0,30,0,0,0,0,30,0,56,0,0,30,0,0,56,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3054,7,0,0,0,0,0,,0.8274148502,0,0,0,0,0,0,0,0,0,17,0,30,43,0,30,0,69,17,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3055,7,1,7,0,0,0,,0.9192909514,0,0,0,0,0,0,17,30,17,56,43,17,30,0,17,0,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3058,5,3,3,0,0,0,,0.7078890971,0,0,0,0,5.5,5.5,5.5,30,30,56,17,30,30,17,5.5,5.5,43,5.5,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3060,3,2,6,0,0,0,,0.981576357,0,0,0,0,0,0,17,69,69,17,69,17,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3067,6,4,0,0,0,0,,0.7073459009,0,0,0,0,17,0,0,0,0,43,0,82,17,0,0,0,43,5.5,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
